mythril.mythril.mythril_config [INFO]: Creating mythril data directory 
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 97
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DIV at 11
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 98
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 12
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 99
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 13
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 100
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 14
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 101
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 15
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 102
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 16
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 103
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 17
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 537
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 104
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 18
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 538
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 105
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 19
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 539
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 106
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 20
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 540
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1175
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 21
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 541
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 22
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 567
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 542
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 1177
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 23
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 568
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 543
mythril.laser.ethereum.instructions [DEBUG]: Evaluating NUMBER at 1178
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 24
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 569
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 544
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 1179
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 25
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 570
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 545
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 1180
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 26
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 571
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 546
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 1181
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 27
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 597
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 572
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 547
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 1182
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 28
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 598
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 573
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1191
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DIV at 1183
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 29
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 599
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 574
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH8 at 1192
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1184
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 30
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 600
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 575
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 1193
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1185
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 31
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 601
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 576
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 1194
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 1186
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 32
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 635
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 602
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 577
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 548
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 1187
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 33
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 636
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 603
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1195
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 549
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1188
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 34
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 637
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 604
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH8 at 1196
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 550
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1189
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 35
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 638
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 605
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 1197
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 551
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 1190
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 36
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 639
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 606
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 1198
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 552
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 107
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 37
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 681
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 640
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 607
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 578
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 553
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP4 at 108
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 38
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 682
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 641
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 608
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 579
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 554
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 109
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 39
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 683
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 642
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 609
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 580
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 555
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH8 at 110
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 40
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 684
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 643
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 610
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 581
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 556
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 111
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 41
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 685
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 644
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 611
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 582
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 557
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 112
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 42
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 729
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 686
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 645
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 612
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 583
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 558
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 113
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 43
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 730
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 687
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 646
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 613
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 584
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 559
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 114
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 44
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 731
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 688
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 647
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 614
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 585
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 560
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 115
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 45
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 732
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 689
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 648
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 615
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 586
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 561
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MOD at 116
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 46
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 733
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 690
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 649
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1199
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 587
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 562
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 117
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 47
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 818
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 734
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 691
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 650
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1200
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 588
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 563
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 118
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 48
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 819
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 735
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 692
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 651
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1201
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 589
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 564
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP3 at 119
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 49
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 820
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 736
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 693
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 652
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1202
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 590
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 565
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 120
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 50
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 821
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 737
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 694
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 653
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1203
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 591
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: UncheckedRetval
mythril.analysis.module.base [DEBUG]: Exiting analysis module: UncheckedRetval
mythril.laser.ethereum.instructions [DEBUG]: Evaluating RETURN at 566
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 121
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 51
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 822
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 738
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 695
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 654
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1204
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 592
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 52
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 856
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 823
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 739
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 696
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 655
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 1205
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 593
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 123
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 53
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 857
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 824
