mythril.mythril.mythril_config [INFO]: Creating mythril data directory 
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 14
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 19
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 15
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 20
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 16
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 21
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 17
mythril.laser.ethereum.svm [DEBUG]: Encountered a VmException, ending path: `Skipping JUMP to invalid destination (not JUMPDEST): 2`
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 22
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 23
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 24
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 25
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 26
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 27
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 28
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 31
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 32
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 33
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 34
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 35
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 36
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 37
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 38
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 39
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 40
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 41
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 42
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 43
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 44
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 45
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 46
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 47
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 48
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 49
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SHA3 at 50
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 51
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 52
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 53
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 55
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 56
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 58
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 59
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 60
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 61
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 62
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 63
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 64
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 65
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 66
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 67
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 68
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 69
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 70
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 71
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 72
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 73
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SHA3 at 74
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 75
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 76
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 77
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 78
mythril.analysis.module.base [DEBUG]: Entering analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Exiting analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SSTORE at 79
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 80
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 81
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 82
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 83
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 84
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 85
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 86
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 87
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 88
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 89
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 90
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 91
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 92
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 93
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 94
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 95
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 96
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 97
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 98
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 99
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 100
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 101
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 102
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP6 at 103
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP9 at 104
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP9 at 105
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALL at 106
mythril.laser.ethereum.call [DEBUG]: Symbolic call encountered
mythril.laser.ethereum.call [DEBUG]: CALL to: Concat(0, Extract(159, 0, sender_1))
mythril.laser.ethereum.instructions [DEBUG]: The call is related to ether transfer between accounts
mythril.analysis.module.base [DEBUG]: Entering analysis module: EtherThief
mythril.analysis.module.base [DEBUG]: Exiting analysis module: EtherThief
mythril.analysis.module.base [DEBUG]: Entering analysis module: UncheckedRetval
mythril.analysis.module.modules.unchecked_retval [DEBUG]: End of call, extracting retval
mythril.analysis.module.base [DEBUG]: Exiting analysis module: UncheckedRetval
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 107
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 108
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 109
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 120
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 121
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 123
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 124
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 126
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 110
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 127
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP4 at 111
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 128
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 112
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 113
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 114
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 115
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 116
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 117
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 118
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 119
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 29
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: UncheckedRetval
mythril.analysis.module.base [DEBUG]: Exiting analysis module: UncheckedRetval
mythril.laser.ethereum.instructions [DEBUG]: Evaluating STOP at 30
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.plugin.plugins.coverage.coverage_plugin [INFO]: Number of new instructions covered in tx 0: 129
mythril.laser.ethereum.svm [INFO]: Starting message call transaction, iteration: 1, 1 initial states
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 0
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 2
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 3
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 4
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH29 at 5
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 6
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DIV at 7
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 8
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 9
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 10
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 11
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 12
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 13
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 18
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 14
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 19
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 15
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 20
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 16
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 21
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 17
mythril.laser.ethereum.svm [DEBUG]: Encountered a VmException, ending path: `Skipping JUMP to invalid destination (not JUMPDEST): 2`
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 22
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 23
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 24
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 25
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 26
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 27
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 28
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 31
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 32
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 33
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 34
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 35
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 36
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 37
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 38
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 39
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 40
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 41
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 42
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 43
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 44
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 45
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 46
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 47
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 48
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 49
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SHA3 at 50
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 51
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 52
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 53
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 55
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 56
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 58
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 59
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 60
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 61
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 62
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 63
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 64
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 65
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 66
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 67
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 68
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 69
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 70
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 71
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 72
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 73
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SHA3 at 74
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 75
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 76
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 77
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 78
mythril.analysis.module.base [DEBUG]: Entering analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Exiting analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SSTORE at 79
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 80
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 81
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 82
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 83
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 84
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 85
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 86
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 87
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 88
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 89
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 90
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 91
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 92
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 93
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 94
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 95
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 96
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 97
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 98
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 99
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 100
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 101
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 102
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP6 at 103
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP9 at 104
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP9 at 105
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALL at 106
mythril.laser.ethereum.call [DEBUG]: Symbolic call encountered
mythril.laser.ethereum.call [DEBUG]: CALL to: Concat(0, Extract(159, 0, sender_2))
mythril.laser.ethereum.instructions [DEBUG]: The call is related to ether transfer between accounts
mythril.analysis.module.base [DEBUG]: Entering analysis module: EtherThief
mythril.analysis.module.base [DEBUG]: Exiting analysis module: EtherThief
mythril.analysis.module.base [DEBUG]: Entering analysis module: UncheckedRetval
mythril.analysis.module.modules.unchecked_retval [DEBUG]: End of call, extracting retval
mythril.analysis.module.base [DEBUG]: Exiting analysis module: UncheckedRetval
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 107
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 108
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 109
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 120
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 121
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 123
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 124
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 126
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 110
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 127
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP4 at 111
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 128
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 2 from sender_2 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 112
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 113
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 114
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 115
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 116
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 117
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 118
