mythril.mythril.mythril_config [INFO]: Creating mythril data directory 
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 14
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 29
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 15
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 30
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 16
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 31
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 17
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 32
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 18
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 41
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 33
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 19
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 42
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 34
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 20
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 43
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 35
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 21
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 44
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 36
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 22
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 45
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 37
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 23
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 59
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 46
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 38
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 24
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 60
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 47
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 105
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 25
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 61
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 48
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 106
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 26
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 62
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 49
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 107
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 27
mythril.laser.ethereum.svm [DEBUG]: Encountered a VmException, ending path: `Skipping JUMP to invalid destination (not JUMPDEST): 2`
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 63
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 50
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 108
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 64
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 51
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 109
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 65
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 52
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 110
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 66
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 53
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 111
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 67
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 112
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 68
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 55
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EXP at 113
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 69
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 56
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 114
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 70
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 170
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DIV at 115
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 71
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH8 at 171
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 116
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 72
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 172
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 117
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 73
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 173
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 118
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 74
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 174
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 119
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 75
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 175
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 120
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 76
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 121
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 77
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 177
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 332
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 178
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 180
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 123
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 333
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 179
mythril.laser.ethereum.svm [DEBUG]: Encountered a VmException, ending path: `Skipping JUMP to invalid destination (not JUMPDEST): 2`
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 181
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 124
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 334
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 182
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 335
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 183
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 126
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 336
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 184
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 127
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 337
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 185
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 128
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 338
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 186
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 129
mythril.laser.ethereum.svm [DEBUG]: Encountered a VmException, ending path: `Skipping JUMP to invalid destination (not JUMPDEST): 2`
mythril.laser.ethereum.instructions [DEBUG]: Evaluating LT at 339
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 187
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 340
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 188
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 341
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 189
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 342
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 190
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 343
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 191
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 344
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 192
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 345
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 193
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 346
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 194
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 347
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 195
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 348
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 196
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 349
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 197
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 350
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 198
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 351
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 199
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 352
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 200
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 353
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 201
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 354
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 202
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 355
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 203
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 356
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 204
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 357
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 205
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 358
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 206
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 359
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 207
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 360
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 208
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 361
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 209
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EXP at 362
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EXP at 210
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 363
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 211
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DIV at 364
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DIV at 212
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 365
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 213
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 366
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 214
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 367
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 215
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 368
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 216
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 369
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 217
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 370
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 218
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 371
mythril.laser.ethereum.instructions [DEBUG]: Evaluating LT at 219
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 372
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 220
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 373
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 221
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 374
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 222
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 375
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 223
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 376
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 224
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 377
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 225
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 78
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 226
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 79
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 227
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 80
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 228
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 81
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 229
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 82
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 230
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 83
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 231
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 84
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 232
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 85
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 233
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 86
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 234
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 87
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 235
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 88
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 236
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 89
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 237
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 90
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 238
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 91
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 239
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 92
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EXP at 240
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 93
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 241
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP3 at 94
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 242
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 95
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 243
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 96
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 97
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 245
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 98
mythril.laser.ethereum.instructions [DEBUG]: Evaluating NOT at 246
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 99
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 247
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 100
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 248
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 101
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 249
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 102
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 250
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 103
mythril.laser.ethereum.instructions [DEBUG]: Evaluating OR at 251
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: UncheckedRetval
mythril.analysis.module.base [DEBUG]: Exiting analysis module: UncheckedRetval
mythril.laser.ethereum.instructions [DEBUG]: Evaluating RETURN at 104
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 252
mythril.analysis.module.base [DEBUG]: Entering analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Exiting analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SSTORE at 253
